,index,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content,polarity,subjectivity,polarity_type,subjectivity_type
6656,6788,20200417,mainlyniagara.com,https://mainlyniagara.com/,text/html,text/html,en,"Front Page - Mainly Niagara Skip to content Directory Blog About Us Contact Welcome to Mainly Niagara, where our primary goal is to provide support, on-line awareness and a community hub for the small businesses in downtown Niagara Falls, ON Known for it's tourist destinations, Niagara Falls also has an eclectic group of ""hidden gems"" of restaurants, coffee shops, vintage shops, cultural hubs and family-run businesses that are steeped in the heritage of our city. We encourage you to check out our site and see what our local businesses have to offer! Meet our Members of the Month! Hidden Gems So many great finds in the stores located in our area. And we want to showcase just that! Read More Farm Fresh We love farm fresh foods! Come enjoy the local freshness you can only find here! Read More Good Eats Who doesn't love some great food with friends! Check out our community cafes and restaurants! Read More Mainly Niagara is proud to be endorsed by... Sign up for our monthly newsletter here © Mainly Niagara 2019. Branding & Design by Kristin Messina. Web Development by Katey Gatta",0.34455128205128205,0.48846153846153845,Positive,Objective
16809,18238,20200504,mainlyniagara.com,https://mainlyniagara.com/,text/html,text/html,en,"Front Page - Mainly Niagara Skip to content Directory Blog About Us Contact Welcome to Mainly Niagara, where our primary goal is to provide support, on-line awareness and a community hub for the small businesses in downtown Niagara Falls, ON Known for it's tourist destinations, Niagara Falls also has an eclectic group of ""hidden gems"" of restaurants, coffee shops, vintage shops, cultural hubs and family-run businesses that are steeped in the heritage of our city. We encourage you to check out our site and see what our local businesses have to offer! Meet our Members of the Month! Hidden Gems So many great finds in the stores located in our area. And we want to showcase just that! Read More Farm Fresh We love farm fresh foods! Come enjoy the local freshness you can only find here! Read More Good Eats Who doesn't love some great food with friends! Check out our community cafes and restaurants! Read More Mainly Niagara is proud to be endorsed by... Sign up for our monthly newsletter here © Mainly Niagara 2019. Branding & Design by Kristin Messina. Web Development by Katey Gatta",0.34455128205128205,0.48846153846153845,Positive,Objective
19836,22049,20200516,mainlyniagara.com,https://mainlyniagara.com/,text/html,text/html,en,"Front Page - Mainly Niagara Skip to content Directory Blog About Us Contact Welcome to Mainly Niagara, where our primary goal is to provide support, on-line awareness and a community hub for the small businesses in downtown Niagara Falls, ON Known for it's tourist destinations, Niagara Falls also has an eclectic group of ""hidden gems"" of restaurants, coffee shops, vintage shops, cultural hubs and family-run businesses that are steeped in the heritage of our city. We encourage you to check out our site and see what our local businesses have to offer! Meet our Members of the Month! Hidden Gems So many great finds in the stores located in our area. And we want to showcase just that! Read More Farm Fresh We love farm fresh foods! Come enjoy the local freshness you can only find here! Read More Good Eats Who doesn't love some great food with friends! Check out our community cafes and restaurants! Read More Mainly Niagara is proud to be endorsed by... Sign up for our monthly newsletter here © Mainly Niagara 2019. Branding & Design by Kristin Messina. Web Development by Katey Gatta",0.34455128205128205,0.48846153846153845,Positive,Objective
30309,37605,20200626,mainlyniagara.com,https://mainlyniagara.com/,text/html,text/html,en,"Front Page - Mainly Niagara Skip to content Directory Blog About Us Contact Welcome to Mainly Niagara, where our primary goal is to provide support, on-line awareness and a community hub for the small businesses in downtown Niagara Falls, ON Known for it's tourist destinations, Niagara Falls also has an eclectic group of ""hidden gems"" of restaurants, coffee shops, vintage shops, cultural hubs and family-run businesses that are steeped in the heritage of our city. We encourage you to check out our site and see what our local businesses have to offer! Meet our Members of the Month! Hidden Gems So many great finds in the stores located in our area. And we want to showcase just that! Read More Farm Fresh We love farm fresh foods! Come enjoy the local freshness you can only find here! Read More Good Eats Who doesn't love some great food with friends! Check out our community cafes and restaurants! Read More Mainly Niagara is proud to be endorsed by... Sign up for our monthly newsletter here © Mainly Niagara 2019. Branding & Design by Kristin Messina. Web Development by Katey Gatta",0.34455128205128205,0.48846153846153845,Positive,Objective
74519,90772,20200612,mainlyniagara.com,https://mainlyniagara.com/,text/html,text/html,en,"Front Page - Mainly Niagara Skip to content Directory Blog About Us Contact Welcome to Mainly Niagara, where our primary goal is to provide support, on-line awareness and a community hub for the small businesses in downtown Niagara Falls, ON Known for it's tourist destinations, Niagara Falls also has an eclectic group of ""hidden gems"" of restaurants, coffee shops, vintage shops, cultural hubs and family-run businesses that are steeped in the heritage of our city. We encourage you to check out our site and see what our local businesses have to offer! Meet our Members of the Month! Hidden Gems So many great finds in the stores located in our area. And we want to showcase just that! Read More Farm Fresh We love farm fresh foods! Come enjoy the local freshness you can only find here! Read More Good Eats Who doesn't love some great food with friends! Check out our community cafes and restaurants! Read More Mainly Niagara is proud to be endorsed by... Sign up for our monthly newsletter here © Mainly Niagara 2019. Branding & Design by Kristin Messina. Web Development by Katey Gatta",0.34455128205128205,0.48846153846153845,Positive,Objective
170119,199000,20200821,mainlyniagara.com,https://mainlyniagara.com/cgi-sys/suspendedpage.cgi,text/html,text/html,en,Account Suspended Account Suspended This Account has been suspended. Contact your hosting provider for more information.,0.5,0.5,Positive,Neutral
349770,404718,20201225,mainlyniagara.com,https://mainlyniagara.com/,text/html,text/html,en,"Front Page - Mainly Niagara Skip to content Directory Blog About Us Contact Welcome to Mainly Niagara, where our primary goal is to provide support, on-line awareness and a community hub for the small businesses in downtown Niagara Falls, ON Known for it's tourist destinations, Niagara Falls also has an eclectic group of ""hidden gems"" of restaurants, coffee shops, vintage shops, cultural hubs and family-run businesses that are steeped in the heritage of our city. We encourage you to check out our site and see what our local businesses have to offer! Meet our Members of the Month! Hidden Gems So many great finds in the stores located in our area. And we want to showcase just that! Read More Farm Fresh We love farm fresh foods! Come enjoy the local freshness you can only find here! Read More Good Eats Who doesn't love some great food with friends! Check out our community cafes and restaurants! Read More Mainly Niagara is proud to be endorsed by... Sign up for our monthly newsletter here © Mainly Niagara 2019. Branding & Design by Kristin Messina. Web Development by Katey Gatta",0.34455128205128205,0.48846153846153845,Positive,Objective
357232,413878,20210101,mainlyniagara.com,https://mainlyniagara.com/,text/html,text/html,en,"Front Page - Mainly Niagara Skip to content Directory Blog About Us Contact Welcome to Mainly Niagara, where our primary goal is to provide support, on-line awareness and a community hub for the small businesses in downtown Niagara Falls, ON Known for it's tourist destinations, Niagara Falls also has an eclectic group of ""hidden gems"" of restaurants, coffee shops, vintage shops, cultural hubs and family-run businesses that are steeped in the heritage of our city. We encourage you to check out our site and see what our local businesses have to offer! Meet our Members of the Month! Hidden Gems So many great finds in the stores located in our area. And we want to showcase just that! Read More Farm Fresh We love farm fresh foods! Come enjoy the local freshness you can only find here! Read More Good Eats Who doesn't love some great food with friends! Check out our community cafes and restaurants! Read More Mainly Niagara is proud to be endorsed by... Sign up for our monthly newsletter here © Mainly Niagara 2019. Branding & Design by Kristin Messina. Web Development by Katey Gatta",0.34455128205128205,0.48846153846153845,Positive,Objective
364736,423010,20210108,mainlyniagara.com,https://mainlyniagara.com/,text/html,text/html,en,"Front Page - Mainly Niagara Skip to content Directory Blog About Us Contact Welcome to Mainly Niagara, where our primary goal is to provide support, on-line awareness and a community hub for the small businesses in downtown Niagara Falls, ON Known for it's tourist destinations, Niagara Falls also has an eclectic group of ""hidden gems"" of restaurants, coffee shops, vintage shops, cultural hubs and family-run businesses that are steeped in the heritage of our city. We encourage you to check out our site and see what our local businesses have to offer! Meet our Members of the Month! Hidden Gems So many great finds in the stores located in our area. And we want to showcase just that! Read More Farm Fresh We love farm fresh foods! Come enjoy the local freshness you can only find here! Read More Good Eats Who doesn't love some great food with friends! Check out our community cafes and restaurants! Read More Mainly Niagara is proud to be endorsed by... Sign up for our monthly newsletter here © Mainly Niagara 2019. Branding & Design by Kristin Messina. Web Development by Katey Gatta",0.34455128205128205,0.48846153846153845,Positive,Objective
372664,432437,20210115,mainlyniagara.com,https://mainlyniagara.com/,text/html,text/html,en,"Front Page - Mainly Niagara Skip to content Directory Blog About Us Contact Welcome to Mainly Niagara, where our primary goal is to provide support, on-line awareness and a community hub for the small businesses in downtown Niagara Falls, ON Known for it's tourist destinations, Niagara Falls also has an eclectic group of ""hidden gems"" of restaurants, coffee shops, vintage shops, cultural hubs and family-run businesses that are steeped in the heritage of our city. We encourage you to check out our site and see what our local businesses have to offer! Meet our Members of the Month! Hidden Gems So many great finds in the stores located in our area. And we want to showcase just that! Read More Farm Fresh We love farm fresh foods! Come enjoy the local freshness you can only find here! Read More Good Eats Who doesn't love some great food with friends! Check out our community cafes and restaurants! Read More Mainly Niagara is proud to be endorsed by... Sign up for our monthly newsletter here © Mainly Niagara 2019. Branding & Design by Kristin Messina. Web Development by Katey Gatta",0.34455128205128205,0.48846153846153845,Positive,Objective
380274,441620,20210122,mainlyniagara.com,https://mainlyniagara.com/,text/html,text/html,en,"Front Page - Mainly Niagara Skip to content Directory Blog About Us Contact Welcome to Mainly Niagara, where our primary goal is to provide support, on-line awareness and a community hub for the small businesses in downtown Niagara Falls, ON Known for it's tourist destinations, Niagara Falls also has an eclectic group of ""hidden gems"" of restaurants, coffee shops, vintage shops, cultural hubs and family-run businesses that are steeped in the heritage of our city. We encourage you to check out our site and see what our local businesses have to offer! Meet our Members of the Month! Hidden Gems So many great finds in the stores located in our area. And we want to showcase just that! Read More Farm Fresh We love farm fresh foods! Come enjoy the local freshness you can only find here! Read More Good Eats Who doesn't love some great food with friends! Check out our community cafes and restaurants! Read More Mainly Niagara is proud to be endorsed by... Sign up for our monthly newsletter here © Mainly Niagara 2019. Branding & Design by Kristin Messina. Web Development by Katey Gatta",0.34455128205128205,0.48846153846153845,Positive,Objective
