,index,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content,polarity,subjectivity,polarity_type,subjectivity_type
14335,15496,20200504,infoflow.baidu.com,https://infoflow.baidu.com/,text/html,text/html,zh-CN,如流官网     知道了 在线客服 首页 产品 帮助中心 文档中心 下载 企业登录 企业注册 立即下载 智能会议 ⾼清⾳视频会议，⽀持520⽅稳定接⼊，⽀持屏幕共享 外部⼈员⽆需下载App即可通过浏览器加⼊视频会议 通过⽇程了解同事闲忙状态、接收会议提醒，预约会议不⽤再反复沟通 高效沟通 企业内部搜到即聊，企业群聊绿色围墙 27种语言自动翻译，多端消息实时同步 网络电话免费畅聊 了解更多 网络电话 企业通讯录 企业群聊 智能办公 服务号开启智能客服，机器和⼈⼯协同解决员⼯问题，降低⼈⼯成本，提⾼客服效率 开发者创建机器⼈，添加进群聊后可将消息推送到群聊，@群内机器⼈可收到⾃动回复 企业安全 全⾯安全保障，通过加密通道传输和落盘数据，保证数据传输安全 ⽀持双因素认证⽅式，结合⼈脸、指纹和短信进⾏多重认证，全⾯保护企业信息安全 数据加密 7x24h 下载如流 iPhone 下载iPhone版 扫描下载如流 Android 下载Android版 扫描下载如流 Windows 下载Windows版 Mac 下载Mac版（macOS 10.10及以上） 服务协议 帮助中心 知秋云客服官网 百度云提供计算服务 copyright©baidu,0.0,0.0,Neutral,Objective
18389,20428,20200515,infoflow.baidu.com,https://infoflow.baidu.com/,text/html,text/html,zh-CN,如流官网     知道了 在线客服 首页 产品 帮助中心 文档中心 下载 企业登录 企业注册 立即下载 智能会议 高清音视频会议，支持520方稳定接入，支持屏幕共享 外部人员无需下载App即可通过浏览器加入视频会议 通过日程了解同事闲忙状态、接收会议提醒，预约会议不再反复沟通 高效沟通 企业内部搜到即聊，企业群聊绿色围墙 27种语言自动翻译，多端消息实时同步 网络电话免费畅聊 了解更多 网络电话 企业通讯录 企业群聊 智能办公 服务号开启智能客服，机器和人工协同解决员工问题，降低人工成本，提高客服效率 开发者创建机器人，添加进群聊后可将消息推送到群聊，@群内机器人可收到自动回复 企业安全 全面安全保障，通过加密通道传输和落盘数据，保证数据传输安全 支持双因素认证方式，结合人脸、指纹和短信进行多重认证，全面保护企业信息安全 数据加密 7x24h 下载如流 iPhone 下载iPhone版 扫描下载如流 Android 下载Android版 扫描下载如流 Windows 下载Windows版 Mac 下载Mac版（macOS 10.10及以上） 服务协议 帮助中心 知秋云客服官网 百度云提供计算服务 copyright©baidu,0.0,0.0,Neutral,Objective
106564,126340,20200710,infoflow.baidu.com,https://infoflow.baidu.com/,text/html,text/html,zh-CN,如流，新一代人工智能办公平台,0.0,0.0,Neutral,Objective
194954,228116,20200911,infoflow.baidu.com,https://infoflow.baidu.com/,text/html,text/html,zh-CN,如流，新一代人工智能办公平台,0.0,0.0,Neutral,Objective
206142,240871,20200918,infoflow.baidu.com,https://infoflow.baidu.com/,text/html,text/html,zh-CN,如流，新一代人工智能办公平台 当前浏览器版本过低，推荐 下载安装 兼容性更优的浏览器,0.0,0.0,Neutral,Objective
215637,251863,20200925,infoflow.baidu.com,https://infoflow.baidu.com/,text/html,text/html,zh-CN,如流，新一代人工智能办公平台 当前浏览器版本过低，推荐 下载安装 兼容性更优的浏览器,0.0,0.0,Neutral,Objective
278905,323989,20201106,infoflow.baidu.com,https://infoflow.baidu.com/,text/html,text/html,zh-CN,如流，新一代人工智能办公平台 当前浏览器版本过低，推荐 下载安装 兼容性更优的浏览器,0.0,0.0,Neutral,Objective
344334,398969,20201225,infoflow.baidu.com,https://infoflow.baidu.com/,text/html,text/html,zh-CN,如流，新一代智能工作平台 当前浏览器版本过低，推荐 下载安装 兼容性更优的浏览器,0.0,0.0,Neutral,Objective
359374,417338,20210108,infoflow.baidu.com,https://infoflow.baidu.com/,text/html,text/html,zh-CN,如流，新一代智能工作平台 当前浏览器版本过低，推荐 下载安装 兼容性更优的浏览器,0.0,0.0,Neutral,Objective
374762,435911,20210122,infoflow.baidu.com,https://infoflow.baidu.com/,text/html,text/html,zh-CN,如流，新一代智能工作平台 当前浏览器版本过低，推荐 下载安装 兼容性更优的浏览器,0.0,0.0,Neutral,Objective
566837,660696,20210625,infoflow.baidu.com,https://infoflow.baidu.com/,text/html,text/html,zh-CN,如流，新一代智能工作平台 当前浏览器版本过低，推荐 下载安装 兼容性更优的浏览器,0.0,0.0,Neutral,Objective
579487,678411,20210716,infoflow.baidu.com,https://infoflow.baidu.com/,text/html,text/html,zh-CN,如流，新一代智能工作平台 当前浏览器版本过低，推荐 下载安装 兼容性更优的浏览器,0.0,0.0,Neutral,Objective
